Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label
9.239647587,ICMP,192.168.1.181,192.168.1.158,13629,466,512,112418,Normal
73.3054856,ICMP,192.168.1.250,192.168.1.213,19319,554,259,207769,Attack
97.99646202,ICMP,192.168.1.244,192.168.1.226,24717,94,457,597548,Normal
28.66435273,UDP,192.168.1.203,192.168.1.115,37086,429,658,1244821,Attack
39.85308585,ICMP,192.168.1.228,192.168.1.255,1595,298,616,1326313,Attack
45.2814229,TCP,192.168.1.12,192.168.1.1,57077,381,872,821340,Attack
24.73919999,UDP,192.168.1.9,192.168.1.152,11535,752,317,316313,Attack
78.75425661,UDP,192.168.1.110,192.168.1.14,4149,62,483,1395767,Attack
32.08071509,ICMP,192.168.1.208,192.168.1.119,17926,68,442,595621,Normal
53.03479608,UDP,192.168.1.74,192.168.1.129,63739,276,574,1200071,Attack
91.16812263,UDP,192.168.1.131,192.168.1.153,24003,981,949,684878,Attack
61.7190007,UDP,192.168.1.18,192.168.1.131,48497,544,350,130526,Normal
70.43652818,ICMP,192.168.1.158,192.168.1.21,14735,94,998,333050,Normal
11.30022611,UDP,192.168.1.53,192.168.1.26,39785,14,151,1422057,Normal
23.63787986,TCP,192.168.1.75,192.168.1.9,8575,740,543,1382984,Attack
19.04768398,ICMP,192.168.1.65,192.168.1.31,59400,956,976,1090277,Normal
26.71510365,UDP,192.168.1.19,192.168.1.69,1295,382,55,50896,Normal
38.18265806,ICMP,192.168.1.254,192.168.1.214,45283,392,277,273797,Normal
59.34791061,ICMP,192.168.1.126,192.168.1.16,26303,999,584,420482,Normal
23.15301093,ICMP,192.168.1.149,192.168.1.164,15907,663,312,1025926,Normal
69.00059941,UDP,192.168.1.225,192.168.1.223,29898,811,761,922506,Attack
81.84340596,TCP,192.168.1.200,192.168.1.254,6432,324,768,1121872,Normal
88.47469174,ICMP,192.168.1.9,192.168.1.235,45017,717,783,591805,Attack
64.48013381,UDP,192.168.1.116,192.168.1.59,25881,501,589,818308,Normal
90.55475896,TCP,192.168.1.43,192.168.1.225,18085,976,871,1040003,Normal
24.4890067,TCP,192.168.1.182,192.168.1.100,53142,435,985,492683,Normal
22.69843974,TCP,192.168.1.191,192.168.1.25,62027,1012,518,1387333,Attack
85.05830618,TCP,192.168.1.108,192.168.1.162,35945,203,386,245210,Attack
89.77232455,TCP,192.168.1.224,192.168.1.52,50695,803,273,1168633,Normal
83.26247874,TCP,192.168.1.253,192.168.1.149,7485,893,986,275152,Attack
,ICMP,192.168.1.67,192.168.1.215,4832,124,649,898514,Attack
18.02172363,TCP,192.168.1.118,192.168.1.130,17010,983,313,125122,Normal
20.07494402,UDP,192.168.1.49,192.168.1.200,48544,288,962,365334,Normal
41.67875541,UDP,192.168.1.236,192.168.1.84,27053,592,70,1092239,Normal
64.27002043,UDP,192.168.1.83,192.168.1.196,8969,467,354,718677,Attack
54.72471157,ICMP,192.168.1.151,192.168.1.230,1656,641,199,12826,Normal
70.00750501,ICMP,192.168.1.200,192.168.1.166,32388,899,303,814674,Attack
22.59800637,UDP,192.168.1.17,192.168.1.210,24216,415,935,537379,Normal
86.76974655,ICMP,192.168.1.86,192.168.1.192,5766,943,859,1138230,Normal
76.17350624,ICMP,192.168.1.254,192.168.1.78,11862,920,733,482547,Attack
45.13580896,UDP,192.168.1.89,192.168.1.215,51739,597,349,576910,Attack
64.74996533,TCP,192.168.1.13,192.168.1.248,39012,276,109,48674,Normal
99.99515579,UDP,192.168.1.175,192.168.1.254,20343,675,374,372006,Attack
11.32594843,TCP,192.168.1.15,192.168.1.165,42776,705,579,307253,Normal
14.76783425,TCP,192.168.1.194,192.168.1.249,57572,680,536,430450,Normal
98.60753639,UDP,192.168.1.157,192.168.1.181,42843,864,54,1115684,Normal
73.18310632,ICMP,192.168.1.227,192.168.1.97,21488,656,141,272064,Attack
85.19531095,ICMP,192.168.1.235,192.168.1.180,44217,485,467,111122,Attack
61.32511781,UDP,192.168.1.132,192.168.1.160,30050,310,21,29154,Attack
30.39252153,TCP,192.168.1.210,192.168.1.245,45751,338,680,262795,Normal
3.40738907,UDP,192.168.1.99,192.168.1.75,17149,97,843,379893,Attack
80.79044514,TCP,192.168.1.223,192.168.1.70,16016,166,967,346268,Normal
62.5697708,UDP,192.168.1.85,192.168.1.214,24823,706,955,684586,Normal
40.15335539,ICMP,192.168.1.220,192.168.1.81,44890,247,482,963986,Normal
19.27983561,UDP,192.168.1.21,192.168.1.43,46297,591,68,1308784,Normal
16.87322019,UDP,192.168.1.212,192.168.1.46,30786,694,971,1205408,Attack
5.812384534,ICMP,192.168.1.107,192.168.1.194,41985,893,194,891765,Normal
11.10772246,TCP,192.168.1.193,192.168.1.191,8774,892,736,412709,Normal
72.39511833,UDP,192.168.1.172,192.168.1.173,43945,353,456,351690,Normal
19.67938984,TCP,192.168.1.240,192.168.1.154,52114,662,711,1484375,Attack
65.46336014,UDP,192.168.1.162,192.168.1.18,25427,321,871,1138374,Normal
19.80373053,ICMP,192.168.1.230,192.168.1.110,9585,104,279,1184853,Normal
40.90227497,TCP,192.168.1.239,192.168.1.212,62581,743,376,1280174,Attack
31.19147671,UDP,192.168.1.18,192.168.1.67,50852,700,412,1200745,Normal
50.19007568,ICMP,192.168.1.64,192.168.1.6,20194,219,199,806733,Attack
99.55521641,TCP,192.168.1.146,192.168.1.58,14824,18,344,1139037,Attack
26.96063669,TCP,192.168.1.15,192.168.1.35,16836,77,439,979714,Normal
6.766400749,ICMP,192.168.1.184,192.168.1.53,64740,372,728,657445,Attack
74.73384224,TCP,192.168.1.48,192.168.1.217,53799,536,207,74885,Attack
63.42442233,ICMP,192.168.1.186,192.168.1.32,56350,261,308,1234059,Attack
6.596377671,UDP,192.168.1.20,192.168.1.221,54485,193,321,1233362,Normal
95.44480621,ICMP,192.168.1.61,192.168.1.172,4324,699,462,1215275,Attack
8.434479295,UDP,192.168.1.205,192.168.1.113,21884,548,816,153756,Normal
6.762062654,ICMP,192.168.1.60,192.168.1.63,51274,302,231,499326,Normal
83.64565477,UDP,192.168.1.65,192.168.1.159,63663,370,579,121770,Attack
81.5792745,UDP,192.168.1.41,192.168.1.18,55751,86,496,79932,Attack
15.05277236,TCP,192.168.1.125,192.168.1.124,51262,462,975,629190,Attack
79.74131299,TCP,192.168.1.53,192.168.1.154,28092,705,953,1105054,Normal
15.05893976,ICMP,192.168.1.241,192.168.1.252,46559,259,410,1295435,Normal
45.20983557,ICMP,192.168.1.100,192.168.1.245,35185,900,574,1439058,Normal
89.78636469,UDP,192.168.1.150,192.168.1.110,52546,279,149,740443,Attack
41.35751893,ICMP,192.168.1.30,192.168.1.214,29439,247,362,780865,Attack
55.07553579,TCP,192.168.1.186,192.168.1.28,34821,173,865,833220,Normal
3.249629475,ICMP,192.168.1.222,192.168.1.9,24249,795,431,494781,Normal
83.77973278,TCP,192.168.1.167,192.168.1.244,13843,466,228,423950,Normal
40.22894188,UDP,192.168.1.59,192.168.1.213,22971,645,69,1020356,Normal
61.86961268,TCP,192.168.1.145,192.168.1.109,14731,471,929,1289596,Normal
93.88034856,ICMP,192.168.1.108,192.168.1.64,25611,698,896,1278630,Attack
68.11443822,ICMP,192.168.1.53,192.168.1.68,46969,997,56,910567,Normal
90.03212875,TCP,192.168.1.120,192.168.1.252,42220,550,34,801492,Normal
87.5128013,ICMP,192.168.1.8,192.168.1.155,2857,158,522,708154,Attack
58.02235156,UDP,192.168.1.152,192.168.1.178,55524,274,362,1223224,Attack
40.29464806,UDP,192.168.1.155,192.168.1.209,47803,717,3,30169,Attack
63.89458139,TCP,192.168.1.125,192.168.1.106,15144,422,903,244997,Attack
57.40513597,ICMP,192.168.1.131,192.168.1.241,17155,424,975,736314,Normal
49.09754286,UDP,192.168.1.56,192.168.1.173,49165,490,368,489089,Attack
17.44127403,ICMP,192.168.1.47,192.168.1.79,43655,936,892,1285438,Attack
74.34853088,TCP,192.168.1.35,192.168.1.231,35903,839,570,486810,Normal
51.57939912,TCP,192.168.1.178,192.168.1.199,6866,572,580,808320,Attack
75.06973935,ICMP,192.168.1.232,192.168.1.25,31155,316,2,1350724,Normal
90.00809926,TCP,192.168.1.78,192.168.1.103,47458,599,379,680560,Normal
38.47909953,ICMP,192.168.1.65,192.168.1.187,25560,441,312,928888,Normal
40.21943276,ICMP,192.168.1.2,192.168.1.240,48679,338,667,257527,Normal
69.18699594,ICMP,192.168.1.13,192.168.1.142,27398,686,52,1493287,Attack
20.95514064,TCP,192.168.1.221,192.168.1.9,1665,543,317,212105,Attack
77.24257025,UDP,192.168.1.205,192.168.1.2,53370,610,607,1412755,Attack
20.60714577,UDP,192.168.1.32,192.168.1.38,12596,475,36,628779,Attack
96.43281254,ICMP,192.168.1.151,192.168.1.53,15461,775,82,1324266,Normal
19.51899527,ICMP,192.168.1.133,192.168.1.242,12265,605,980,1414969,Attack
91.76502232,UDP,192.168.1.158,192.168.1.245,42181,556,765,1096187,Normal
36.92450995,UDP,192.168.1.27,192.168.1.204,28238,903,55,1212339,Normal
72.01427939,TCP,192.168.1.84,,24465,19,147,117190,Attack
46.35763454,UDP,192.168.1.220,192.168.1.246,15847,213,798,224957,Attack
36.47866095,ICMP,192.168.1.99,192.168.1.68,56018,50,202,1265218,Attack
95.42313773,UDP,192.168.1.122,192.168.1.247,29670,270,826,492352,Normal
26.91537736,UDP,192.168.1.154,192.168.1.254,12576,817,970,1496488,Attack
22.54099895,TCP,192.168.1.43,192.168.1.16,5133,871,527,,Normal
75.93305542,ICMP,192.168.1.226,192.168.1.10,28265,974,576,1090160,Attack
28.72396221,ICMP,192.168.1.154,192.168.1.236,23256,649,86,716871,Attack
33.00990331,TCP,192.168.1.21,192.168.1.250,12722,317,102,1361197,Attack
21.66003412,ICMP,192.168.1.189,192.168.1.135,54678,127,804,1382634,Attack
91.74083882,TCP,192.168.1.68,192.168.1.26,9195,812,777,1132274,Normal
35.32571462,TCP,192.168.1.218,192.168.1.8,58818,534,462,953930,Normal
39.33549293,ICMP,192.168.1.95,192.168.1.238,60612,519,486,1240136,Normal
94.0796904,ICMP,192.168.1.38,192.168.1.152,4184,774,437,234663,Attack
48.2782316,UDP,192.168.1.215,192.168.1.222,58431,179,605,403256,Normal
6.85473587,TCP,192.168.1.190,192.168.1.180,63338,681,435,984161,Normal
44.58029974,ICMP,192.168.1.106,192.168.1.147,42870,742,106,604352,Attack
47.43943652,UDP,192.168.1.223,192.168.1.219,38347,649,868,564767,Normal
96.91773707,TCP,192.168.1.126,192.168.1.80,21635,178,329,1186990,Normal
1.99222718,UDP,192.168.1.64,192.168.1.209,62837,827,61,772263,Normal
70.94069395,TCP,192.168.1.73,192.168.1.182,26968,686,230,541975,Attack
81.14333098,TCP,192.168.1.145,192.168.1.57,59379,245,833,952336,Attack
36.85335232,UDP,192.168.1.100,192.168.1.63,27758,173,858,68785,Attack
13.57776375,ICMP,192.168.1.5,192.168.1.216,1867,105,200,143656,Attack
41.53209424,ICMP,192.168.1.91,192.168.1.242,65440,641,984,1423391,Attack
82.42126772,ICMP,192.168.1.172,192.168.1.164,36957,673,104,611994,Normal
69.93985488,UDP,192.168.1.129,192.168.1.55,35694,673,190,442168,Attack
33.7357084,ICMP,192.168.1.164,192.168.1.249,29912,959,145,189815,Normal
80.87940913,UDP,192.168.1.223,192.168.1.122,9419,277,253,631073,Normal
48.73074276,ICMP,192.168.1.93,192.168.1.222,33356,910,968,1429731,Normal
76.7532417,UDP,192.168.1.23,192.168.1.64,63228,832,167,82177,Normal
77.30329354,UDP,192.168.1.195,192.168.1.10,29639,866,601,1297424,Normal
39.84857006,UDP,192.168.1.6,192.168.1.32,65016,95,433,878973,Attack
15.82270013,TCP,192.168.1.91,192.168.1.80,18896,329,803,290296,Attack
76.12331471,TCP,192.168.1.86,192.168.1.73,49946,803,325,747036,Normal
82.46152827,ICMP,192.168.1.40,192.168.1.170,13999,564,212,1326436,Attack
53.97257366,ICMP,192.168.1.251,192.168.1.248,21179,104,617,1049031,Normal
77.82212187,TCP,192.168.1.31,192.168.1.183,6735,174,598,1037244,Attack
48.2876055,ICMP,192.168.1.171,192.168.1.171,11960,402,65,1317526,Normal
14.11330679,UDP,192.168.1.233,192.168.1.225,17107,475,908,1230621,Attack
14.95344578,TCP,192.168.1.139,192.168.1.99,51304,248,825,87649,Attack
68.51165895,TCP,192.168.1.34,192.168.1.241,34294,493,500,1423228,Attack
4.872449777,TCP,192.168.1.219,192.168.1.109,26796,256,9,1150523,Attack
21.35054401,TCP,192.168.1.186,192.168.1.14,52082,126,371,766084,Attack
3.5594333,UDP,192.168.1.153,192.168.1.158,30231,25,618,184382,Attack
31.3246349,ICMP,192.168.1.151,192.168.1.140,34367,84,220,701676,Attack
48.8363378,UDP,192.168.1.242,192.168.1.100,15322,769,38,265105,Attack
34.08248063,TCP,192.168.1.156,192.168.1.239,24267,760,137,1369799,Attack
9.273224038,TCP,192.168.1.99,192.168.1.128,23957,649,806,200235,Normal
55.06015723,TCP,192.168.1.162,192.168.1.155,64501,980,211,214625,Attack
38.30638646,TCP,192.168.1.26,192.168.1.132,43036,289,185,304241,Attack
33.95142442,TCP,192.168.1.5,192.168.1.26,28342,105,492,1459985,Attack
11.89561057,UDP,192.168.1.38,192.168.1.134,27469,261,294,750585,Normal
23.35302032,TCP,192.168.1.241,192.168.1.96,62124,458,643,891711,Normal
14.87310876,ICMP,192.168.1.192,192.168.1.75,30139,405,514,1051835,Attack
41.49837759,TCP,192.168.1.151,192.168.1.232,34624,254,74,717865,Normal
87.06795115,ICMP,192.168.1.184,192.168.1.56,48020,645,27,1175680,Attack
12.02957891,TCP,192.168.1.144,192.168.1.17,6480,261,455,1380300,Attack
98.4805843,UDP,192.168.1.158,192.168.1.221,8547,260,193,1363947,Attack
44.28822801,UDP,192.168.1.248,192.168.1.142,38631,342,979,662612,Normal
72.94762105,TCP,192.168.1.138,192.168.1.117,28819,801,211,508518,Attack
32.60636429,UDP,192.168.1.150,192.168.1.167,7354,913,591,65603,Normal
99.46247638,ICMP,192.168.1.249,192.168.1.141,7018,188,482,1310923,Attack
10.86264342,UDP,192.168.1.152,192.168.1.151,43971,132,448,744973,Attack
72.23599562,TCP,192.168.1.96,192.168.1.201,53200,1020,168,998058,Normal
96.21072899,UDP,192.168.1.143,192.168.1.29,60169,452,352,669255,Normal
8.09090538,UDP,192.168.1.4,192.168.1.226,43216,408,998,834723,Attack
29.33089693,TCP,192.168.1.97,192.168.1.27,13619,932,330,809668,Normal
83.67370286,ICMP,192.168.1.70,192.168.1.69,15993,862,307,749283,Attack
68.36025062,UDP,192.168.1.220,192.168.1.36,1135,831,219,264576,Normal
12.20626602,TCP,192.168.1.172,192.168.1.131,11655,245,165,978309,Attack
74.32058253,UDP,192.168.1.179,192.168.1.255,48913,56,311,428924,Normal
63.14412699,TCP,192.168.1.134,192.168.1.212,41040,799,665,161933,Attack
24.98613873,ICMP,192.168.1.42,192.168.1.34,38585,339,803,112657,Normal
9.072972686,UDP,192.168.1.230,192.168.1.132,16781,797,109,1247895,Normal
99.91988978,UDP,192.168.1.67,192.168.1.1,7289,2,153,922806,Attack
53.97022399,UDP,192.168.1.151,192.168.1.243,30657,144,266,131873,Attack
8.291596582,ICMP,192.168.1.102,192.168.1.167,31337,38,142,151270,Normal
84.82636412,ICMP,192.168.1.222,192.168.1.196,37938,37,676,1028251,Attack
5.689066964,TCP,192.168.1.1,192.168.1.168,24139,60,534,329176,Attack
22.56751015,ICMP,192.168.1.16,192.168.1.11,20256,488,558,352542,Attack
12.79185574,UDP,192.168.1.247,192.168.1.200,32971,46,855,304353,Normal
72.71172407,UDP,192.168.1.139,192.168.1.193,14304,248,422,653862,Attack
90.41540188,ICMP,192.168.1.97,192.168.1.63,58245,,91,178283,Normal
60.57486999,ICMP,192.168.1.194,192.168.1.52,32629,793,296,1005051,Normal
38.42874425,ICMP,192.168.1.56,192.168.1.215,60580,789,579,425570,Normal
51.35032441,UDP,192.168.1.25,192.168.1.195,53613,367,173,50191,Attack
67.93214189,UDP,192.168.1.116,192.168.1.196,36290,966,33,248272,Normal
6.717940519,TCP,192.168.1.105,192.168.1.155,14762,623,52,46846,Normal
22.45479505,TCP,192.168.1.176,192.168.1.178,10163,916,363,123346,Normal
3.996580928,UDP,192.168.1.79,192.168.1.140,5985,939,530,164492,Attack
66.32281143,UDP,192.168.1.128,192.168.1.239,52595,259,665,1158890,Attack
23.0980635,UDP,192.168.1.32,192.168.1.201,35114,689,260,498382,Attack
90.03370426,ICMP,192.168.1.169,192.168.1.93,33721,699,354,6651,Normal
73.2094254,UDP,192.168.1.41,192.168.1.214,24845,23,78,1143666,Normal
54.36337553,UDP,192.168.1.164,192.168.1.212,12644,30,886,126043,Normal
13.85984771,ICMP,192.168.1.108,192.168.1.70,31507,406,254,556852,Attack
20.33599037,TCP,192.168.1.246,192.168.1.15,62767,1007,206,267593,Normal
31.97044294,UDP,192.168.1.162,192.168.1.247,64098,219,142,430797,Normal
85.33953133,ICMP,192.168.1.109,192.168.1.173,37548,310,991,687276,Attack
68.02279033,TCP,192.168.1.43,192.168.1.182,44525,610,960,1451840,Normal
13.2561733,ICMP,192.168.1.14,192.168.1.9,22158,857,458,1427244,Normal
17.48518997,ICMP,192.168.1.136,192.168.1.94,61218,965,392,420100,Attack
26.95915961,ICMP,192.168.1.221,192.168.1.92,59671,597,279,875324,Attack
19.7267574,UDP,192.168.1.226,192.168.1.124,41378,92,244,1170010,Normal
82.80576584,TCP,192.168.1.26,192.168.1.142,11310,666,219,1198092,Attack
65.33731144,TCP,192.168.1.119,192.168.1.183,39036,644,178,1000111,Normal
10.43832481,TCP,192.168.1.101,192.168.1.27,32682,127,859,254003,Normal
51.06441609,TCP,192.168.1.110,192.168.1.141,17612,52,770,9491,Attack
26.22035328,UDP,192.168.1.113,192.168.1.226,6511,598,834,253376,Attack
61.41752247,UDP,192.168.1.45,192.168.1.209,5335,521,577,368217,Attack
10.11377595,ICMP,192.168.1.39,192.168.1.142,36633,821,562,1464341,Attack
11.14059967,TCP,192.168.1.128,192.168.1.127,39003,98,406,713177,Normal
16.64754688,UDP,192.168.1.62,192.168.1.37,13597,834,456,602928,Attack
85.61954427,ICMP,192.168.1.55,192.168.1.189,18260,135,440,43320,Normal
38.69566463,TCP,192.168.1.123,192.168.1.186,43006,95,441,201740,Normal
86.28711024,TCP,192.168.1.46,192.168.1.251,47177,105,934,344898,Attack
45.91634304,ICMP,192.168.1.110,192.168.1.127,11008,756,416,477380,Attack
64.18318545,TCP,192.168.1.55,192.168.1.23,25112,166,511,206429,Attack
91.30001924,TCP,192.168.1.53,192.168.1.42,14550,818,873,647125,Normal
8.44951462,TCP,192.168.1.86,192.168.1.239,57573,172,940,41335,Attack
45.41255294,TCP,192.168.1.63,192.168.1.123,41224,426,314,961670,Normal
82.0595448,TCP,192.168.1.15,192.168.1.177,7907,982,861,1158444,Attack
68.62778724,TCP,192.168.1.74,192.168.1.243,62558,853,368,696438,Normal
44.13861899,UDP,192.168.1.251,192.168.1.212,23047,904,598,1075663,Normal
48.22502561,ICMP,192.168.1.64,192.168.1.175,57991,257,545,839154,Attack
12.030868,UDP,192.168.1.8,192.168.1.211,31986,631,876,655912,Normal
27.36232214,ICMP,192.168.1.181,192.168.1.55,25739,901,687,520429,Normal
97.75489786,ICMP,192.168.1.95,192.168.1.90,10319,467,197,449824,Normal
28.06023454,ICMP,192.168.1.71,192.168.1.195,26288,546,683,1209210,Normal
95.8377954,UDP,192.168.1.227,192.168.1.180,1544,763,419,419615,Normal
34.65293371,TCP,192.168.1.86,192.168.1.15,48250,236,149,280540,Normal
75.08832799,UDP,192.168.1.122,192.168.1.155,52304,520,248,1333529,Attack
91.80232452,ICMP,192.168.1.161,192.168.1.140,1773,719,693,1435403,Attack
22.08548953,ICMP,192.168.1.81,192.168.1.191,59037,289,172,72730,Normal
37.25806015,ICMP,192.168.1.50,192.168.1.131,51883,865,76,1479660,Normal
88.31068677,ICMP,192.168.1.178,192.168.1.74,3546,101,996,783507,Attack
34.88117135,TCP,192.168.1.220,192.168.1.46,8547,480,617,809216,Normal
47.65525929,ICMP,192.168.1.235,192.168.1.104,55303,290,718,1053261,Attack
0.555799132,TCP,192.168.1.171,192.168.1.30,28121,934,49,345547,Normal
75.77088136,ICMP,192.168.1.241,192.168.1.34,45841,594,656,103762,Attack
63.01436591,ICMP,192.168.1.254,192.168.1.139,29372,946,988,1233174,Attack
26.62785629,UDP,192.168.1.253,192.168.1.161,31848,341,61,1241219,Normal
42.56078636,ICMP,192.168.1.109,192.168.1.27,34566,467,957,766017,Normal
74.10658806,UDP,192.168.1.233,192.168.1.12,23364,134,113,403317,Normal
21.8877929,ICMP,192.168.1.176,192.168.1.235,16940,960,974,56465,Normal
1.627635936,UDP,192.168.1.4,192.168.1.155,13465,380,866,58012,Normal
7.4845016,ICMP,192.168.1.159,192.168.1.52,11579,887,236,689902,Normal
38.20338062,UDP,192.168.1.142,192.168.1.239,17315,745,758,616265,Normal
59.59212446,TCP,192.168.1.61,192.168.1.54,,752,723,612613,Normal
42.75845965,ICMP,192.168.1.90,192.168.1.126,27016,374,403,1207192,Normal
65.12725735,UDP,192.168.1.53,192.168.1.147,18233,329,43,1256818,Attack
44.83525716,ICMP,192.168.1.46,192.168.1.177,5176,199,406,387750,Normal
92.3282058,TCP,192.168.1.217,192.168.1.205,40079,678,708,1149665,Normal
61.47792457,UDP,192.168.1.215,192.168.1.36,33014,796,200,625237,Attack
91.59565358,TCP,192.168.1.66,192.168.1.233,2303,816,882,635609,Normal
23.02194922,UDP,192.168.1.177,192.168.1.87,42416,111,51,589020,Normal
79.27670534,ICMP,192.168.1.226,192.168.1.115,65246,254,486,1068679,Normal
85.98225484,ICMP,192.168.1.203,192.168.1.49,49324,94,95,933449,Normal
1.076789172,UDP,192.168.1.148,192.168.1.69,52991,104,638,528040,Attack
57.93308269,TCP,192.168.1.98,192.168.1.88,1844,928,868,452991,Normal
60.26022451,UDP,192.168.1.88,192.168.1.67,12167,72,766,126733,Attack
17.23981849,UDP,192.168.1.67,192.168.1.225,63910,343,868,765352,Attack
1.806915909,ICMP,192.168.1.253,192.168.1.195,23438,987,738,437256,Normal
78.32302059,UDP,192.168.1.10,192.168.1.198,64895,143,110,111418,Normal
48.77382955,UDP,192.168.1.134,192.168.1.96,1605,757,496,336909,Normal
40.26276246,ICMP,192.168.1.20,192.168.1.26,58515,57,211,22806,Attack
7.296808912,UDP,192.168.1.189,192.168.1.183,48614,50,821,1152823,Attack
87.73135882,TCP,192.168.1.139,192.168.1.30,5972,270,664,1005631,Attack
74.12763442,TCP,192.168.1.102,192.168.1.176,44169,628,759,,Attack
39.24732933,TCP,192.168.1.5,192.168.1.73,49143,471,859,1363007,Normal
60.2447075,TCP,192.168.1.140,192.168.1.101,30435,725,599,1166943,Attack
11.86014035,UDP,192.168.1.121,192.168.1.95,54934,929,612,480172,Attack
25.93209009,ICMP,192.168.1.66,,61215,590,894,122387,Normal
2.374809143,TCP,192.168.1.131,192.168.1.24,59838,810,735,736129,Attack
82.70765103,TCP,192.168.1.101,192.168.1.19,14818,780,695,580963,Attack
55.71586436,UDP,192.168.1.13,192.168.1.89,16971,102,998,834646,Normal
17.01020464,UDP,192.168.1.25,192.168.1.183,49693,867,195,209762,Normal
17.29517259,UDP,192.168.1.122,192.168.1.143,5942,678,617,1397450,Normal
0.014723085,TCP,192.168.1.69,192.168.1.98,46153,426,971,14153,Normal
61.64303449,TCP,192.168.1.214,192.168.1.74,9947,540,310,403791,Attack
21.10025135,TCP,192.168.1.60,192.168.1.229,53897,206,597,450703,Normal
90.67915294,UDP,192.168.1.233,192.168.1.148,8007,301,87,314052,Attack
63.31354957,TCP,192.168.1.39,192.168.1.94,48581,871,81,1235271,Attack
45.70748079,TCP,192.168.1.3,192.168.1.67,51483,726,757,136035,Normal
15.81404693,ICMP,192.168.1.216,192.168.1.99,45963,146,194,1238526,Normal
81.13348139,UDP,192.168.1.66,192.168.1.12,22968,791,618,774474,Normal
2.459703626,TCP,192.168.1.90,192.168.1.96,6243,489,458,1455590,Normal
70.15040841,ICMP,192.168.1.55,192.168.1.190,52675,605,509,111291,Attack
66.988646,ICMP,192.168.1.82,192.168.1.128,27239,20,191,1057769,Attack
71.94227639,ICMP,192.168.1.198,192.168.1.17,13646,467,828,644022,Attack
22.29318034,TCP,192.168.1.53,192.168.1.221,27691,709,148,976521,Normal
25.40166443,UDP,192.168.1.215,192.168.1.134,23421,759,228,378380,Attack
76.35076628,UDP,192.168.1.52,192.168.1.123,38981,999,310,501951,Normal
50.36509738,ICMP,192.168.1.107,192.168.1.239,60335,273,588,1206394,Normal
35.40744356,ICMP,192.168.1.121,192.168.1.87,,56,457,1163674,Attack
98.0846861,UDP,192.168.1.57,192.168.1.21,6719,50,802,262718,Attack
26.97328114,UDP,192.168.1.230,192.168.1.140,45587,892,918,,Normal
73.72219801,TCP,192.168.1.245,192.168.1.233,27128,576,33,661297,Attack
82.29544683,ICMP,192.168.1.87,192.168.1.198,54841,379,669,1250597,Normal
40.58372436,TCP,192.168.1.170,192.168.1.71,19556,59,580,577325,Attack
6.082733307,TCP,192.168.1.160,192.168.1.7,35526,639,821,1437224,Attack
55.27510022,TCP,192.168.1.251,192.168.1.220,34369,701,163,514544,Normal
55.08570514,UDP,192.168.1.16,192.168.1.12,62871,342,757,669434,Attack
10.95001649,TCP,192.168.1.86,192.168.1.240,20859,967,205,719554,Normal
16.45748187,UDP,192.168.1.130,192.168.1.214,46351,68,867,364112,Normal
85.13194394,ICMP,192.168.1.238,192.168.1.164,9088,354,6,812822,Normal
99.55020717,TCP,192.168.1.21,192.168.1.179,26301,313,308,1236423,Normal
45.020566,ICMP,192.168.1.167,192.168.1.98,33567,786,334,109086,Normal
18.23649375,TCP,192.168.1.4,192.168.1.135,52821,257,668,1003455,Normal
45.384056,TCP,192.168.1.147,192.168.1.154,6256,301,247,817104,Attack
39.48872233,UDP,192.168.1.91,192.168.1.124,61872,993,60,497360,Normal
3.213974169,UDP,192.168.1.248,192.168.1.159,41248,805,941,1286478,Attack
35.01361698,UDP,192.168.1.232,192.168.1.236,19644,794,43,729500,Attack
80.21513897,ICMP,192.168.1.187,192.168.1.234,45081,694,446,132487,Normal
96.93885239,,,192.168.1.207,15559,200,143,1128589,Normal
67.53022522,ICMP,192.168.1.108,192.168.1.99,18797,155,563,853621,Attack
21.19728628,TCP,192.168.1.184,192.168.1.210,31632,682,5,342466,Attack
36.43622617,TCP,192.168.1.132,192.168.1.233,53965,844,136,858321,Normal
50.47715652,UDP,192.168.1.208,192.168.1.194,20035,127,83,1466253,Normal
23.30789953,TCP,192.168.1.199,192.168.1.19,37046,972,741,937054,Normal
95.36462432,ICMP,192.168.1.57,192.168.1.161,51314,614,958,837847,Attack
20.79649946,ICMP,192.168.1.28,192.168.1.70,39543,266,192,915538,Attack
28.16057468,TCP,192.168.1.156,192.168.1.86,47368,429,632,230667,Normal
7.891642002,TCP,192.168.1.205,192.168.1.179,8345,682,903,1351231,Attack
11.30183301,UDP,192.168.1.63,192.168.1.177,24931,272,327,264609,Normal
37.90188869,UDP,192.168.1.162,192.168.1.16,28029,414,101,665880,Attack
1.615900256,ICMP,192.168.1.164,192.168.1.97,33890,967,437,15336,Normal
74.07619659,ICMP,192.168.1.64,192.168.1.237,31600,142,235,1483568,Normal
60.13647973,ICMP,192.168.1.253,192.168.1.166,4498,873,408,555134,Normal
37.03150179,UDP,192.168.1.48,192.168.1.234,15590,2,56,39135,Attack
20.56354946,TCP,192.168.1.86,192.168.1.95,28976,887,805,1325722,Attack
23.57642167,ICMP,192.168.1.254,192.168.1.20,33049,635,923,794850,Normal
